atencion_id;fecha_hora;informador_id;centro_id;encuesta_id;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Sexo;¿ En qué medio de transporte ha llegado a Madrid?;¿Cómo ha localizado los SAIT?;¿Volvería a utilizar este servicio?;¿Ha buscado información sobre la ciudad de Madrid antes de venir;En relación con las instalaciones del Servicio de Atención e Inf;En relación con el personal de atención que le ha atendido en lo;En relación con el servicio prestado, ¿cuál es su grado de satis;En relación con los medios materiales y la documentación disponi;¿Cuál es su nivel global de satisfacción con el Servicio de Aten;Observaciones;Con quién viaja (sólo una opción);Edad;Duración de la estancia en Madrid;¿Cuál es el motivo de su visita a la Ciudad de  Madrid?;¿Qué instalaciones del Servicio de Atención e Información Turíst
2126661;2021-07-20 16:18:02;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Una maquina con bebidas frias;En pareja;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;Unidad móvil
2126667;2021-07-20 16:23:10;98;58;174;Ecuador;NULL;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;Otros (Indicar)##Familia;Señalización informativa$$5;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;La oficina no se sabe si está abierta o cerrada. No hay nada que lo identifique;En pareja;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;Unidad móvil
2126671;2021-07-20 16:25:31;225;44;174;España;Zaragoza;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$3;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$7;7;No se aprecia la señalización del punto informativo centrocentro;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT de CentroCentro
2126677;2021-07-20 16:38:22;98;58;174;Reino Unido;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Felicitaciones a Mercedes, le gusta mucho su trabajo y se nota, gracias a ella visitaremos mucho más de lo que pensabamos;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126683;2021-07-20 16:49:13;98;58;174;Seleccione País;Barcelona;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Visitarmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2126688;2021-07-20 16:54:02;98;58;174;Seleccione País;Burgos ;Hombre;Coche particular;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Tiktok(lugaresdemadrid);Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Ya que hace mucho calor y está al sol, podría tener difusores de agua desde el techo mientras estás preguntando algo;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126696;2021-07-20 16:57:28;98;58;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$NS/NC;10;;Con amigos;25-44;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2126706;2021-07-20 16:04:24;98;58;174;Seleccione País;Cáceres;Hombre;Autobús;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En familia;25-44;3 noches;Cultura;Centro de Turismo de la Plaza Mayor
2126709;2021-07-20 17:05:35;98;58;174;Seleccione País;Lérida;Hombre;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En pareja;+65;De 4 a 7 noches;Familia;Centro de Turismo de la Plaza Mayor
2126714;2021-07-20 17:08:04;98;58;174;Seleccione País;Barcelona;Mujer;Autobús;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Instagram;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Genial;" me han dado incluso más información de la que pedía """"";Sólo;25-44;3 noches;Ocio, recreo y vacaciones
2126716;2021-07-20 17:10:39;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;9;;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126718;2021-07-20 17:15:44;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;9;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126719;2021-07-20 17:13:32;98;58;174;Seleccione País;NULL;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Paginasoficiales;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 1 a 3 meses;Ocio, recreo y vacaciones;Unidad móvil
2126722;2021-07-20 17:21:20;98;58;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b;Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$7;9;El mapa es muy pequeño para verlo bien;En pareja;25-44;De 1 a 2 semanas;Ocio, recreo y vacaciones;Unidad móvil
2126724;2021-07-20 17:21:46;98;58;174;Francia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;Sólo;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126725;2021-07-20 17:24:46;98;58;174;España;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Civitatis/groupon;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;Residente;Residente;Unidad móvil
2126727;2021-07-20 17:31:08;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;10;;En familia;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2126730;2021-07-20 17:30:06;225;44;174;España;Barcelona;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$7;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;8;;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de CentroCentro
2126732;2021-07-20 17:29:33;98;58;174;Puerto Rico;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Expiria;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126736;2021-07-20 17:35:11;98;58;174;España;Lugo;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Nadridmonumentos;Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$8;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126744;2021-07-20 17:45:15;232;43;174;Francia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2126748;2021-07-20 17:47:54;232;43;174;Estados Unidos;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;45-64;1 noche;Tránsito;PIT del Aeropuerto T-2
2126754;2021-07-20 17:32:04;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126758;2021-07-20 17:52:25;98;58;174;Seleccione País;Orense;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Paginasoficiales;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Mercedes es una chica muy comprensiva y con mucha paciencia. Nos atendió mucho mejor de lo esperado, gracias ;En familia;45-64;De 1 a 2 semanas;Ocio, recreo y vacaciones;Unidad móvil
2126759;2021-07-20 17:53:11;232;43;174;España;Islas Baleares;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##blogs de viajes;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2126761;2021-07-20 17:55:45;98;58;174;México;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Instagram;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;15-24;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126764;2021-07-20 17:59:48;98;58;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b/booking;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$7;Plano de la ciudad$$9;8;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2126784;2021-07-20 18:12:54;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Hay muchas cosas gratis para ver que ni sabíamos, gracias;En pareja;15-24;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126789;2021-07-20 18:28:13;98;58;174;Seleccione País;Barcelona;Mujer;Tren;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2126793;2021-07-20 18:32:08;98;58;174;Argentina;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking/idealista;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Otras formas (Indicar)##Con familia pero el se queda;25-44;De 3 meses a 1 año;Ocio, recreo y vacaciones;Unidad móvil
2126795;2021-07-20 18:17:26;98;58;174;Seleccione País;Valencia;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;10;;Con amigos;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126798;2021-07-20 18:39:29;98;58;174;Seleccione País;Valencia;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;Con amigos;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126799;2021-07-20 18:41:27;98;58;174;Polonia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;9;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2126803;2021-07-20 18:50:01;312;51;174;España;Las Palmas;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$8;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2126918;2021-07-21 10:00:11;134;43;174;Países Bajos;NULL;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;9;;Sólo;25-44;2 noches;Negocios;PIT del Aeropuerto T-2
2126926;2021-07-21 10:09:29;249;49;174;España;Las Palmas;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;Otros (Indicar)##su hija reside en Madrid y les ha informado;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2126927;2021-07-21 10:09:41;134;43;174;Polonia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Amigos;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2126958;2021-07-21 10:03:35;132;44;174;Chile;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##blogs, esmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Todo perfecto;" primera oficina de turismo que visito y me ha encantado""""";Sólo;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones
2126959;2021-07-21 10:30:57;98;58;174;Seleccione País;Madrid;Hombre;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;Sólo;25-44;Residente;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2126963;2021-07-21 10:32:26;98;58;174;Seleccione País;Barcelona;Mujer;Tren;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;8;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2126965;2021-07-21 10:34:05;98;58;174;Portugal;NULL;Mujer;Autobús;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$7;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;7;;En pareja;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2126966;2021-07-21 10:21:10;98;58;174;España;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Civitatismadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$NS/NC;10;;En familia;25-44;Residente;Residente;Unidad móvil
2126971;2021-07-21 10:44:48;98;58;174;Seleccione País;Navarra;Hombre;Coche particular;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;9;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2126973;2021-07-21 10:45:41;132;44;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;Sólo;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de CentroCentro
2126974;2021-07-21 10:45:31;98;58;174;Seleccione País;Las Palmas;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2126981;2021-07-21 10:53:59;134;43;174;Portugal;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
